date,total_cases
5/03/2020,
6/03/2020,
7/03/2020,
8/03/2020,
9/03/2020,
10/03/2020,
11/03/2020,
12/03/2020,
13/03/2020,
14/03/2020,
15/03/2020,1
16/03/2020,
17/03/2020,1
18/03/2020,1
19/03/2020,1
20/03/2020,1
21/03/2020,1
22/03/2020,1
23/03/2020,1
24/03/2020,2
25/03/2020,3
26/03/2020,3
27/03/2020,3
28/03/2020,3
29/03/2020,5
30/03/2020,5
31/03/2020,5
1/04/2020,5
2/04/2020,5
3/04/2020,5
4/04/2020,6
5/04/2020,6
6/04/2020,9
7/04/2020,9
8/04/2020,9
9/04/2020,9
10/04/2020,9
11/04/2020,9
12/04/2020,9
13/04/2020,12
14/04/2020,14
15/04/2020,16
16/04/2020,16
17/04/2020,16
18/04/2020,30
19/04/2020,31
20/04/2020,31
21/04/2020,31
22/04/2020,42
23/04/2020,45
24/04/2020,48
25/04/2020,49
26/04/2020,49
27/04/2020,52
28/04/2020,52
29/04/2020,54
30/04/2020,57
1/05/2020,57
2/05/2020,59
3/05/2020,59
4/05/2020,75
5/05/2020,82
6/05/2020,82
7/05/2020,99
8/05/2020,101
9/05/2020,101
10/05/2020,109
11/05/2020,120
12/05/2020,134
13/05/2020,217
14/05/2020,219
15/05/2020,258
16/05/2020,276
17/05/2020,291
18/05/2020,304
19/05/2020,375
20/05/2020,402
21/05/2020,444
22/05/2020,487
23/05/2020,548
24/05/2020,584
25/05/2020,603
26/05/2020,682
27/05/2020,772
28/05/2020,886
29/05/2020,1042
30/05/2020,1212
31/05/2020,1401
1/06/2020,1572
2/06/2020,1798
3/06/2020,2099
4/06/2020,2300
5/06/2020,2634
6/06/2020,2912
7/06/2020,2912
8/06/2020,3448
9/06/2020,3762
10/06/2020,4085
11/06/2020,4364
12/06/2020,4614
13/06/2020,5062
14/06/2020,5335
15/06/2020,5760
16/06/2020,6211
17/06/2020,6591
18/06/2020,7177
19/06/2020,7848
20/06/2020,8274
21/06/2020,8605
22/06/2020,9026
23/06/2020,9026
24/06/2020,9026
25/06/2020,10728
26/06/2020,11162
27/06/2020,11755
28/06/2020,11755
29/06/2020,12772
30/06/2020,13248
1/07/2020,13564
2/07/2020,14046
3/07/2020,14519
4/07/2020,15259
5/07/2020,15491
6/07/2020,15784
7/07/2020,15964
8/07/2020,15964
9/07/2020,16423
10/07/2020,16531
11/07/2020,16649
12/07/2020,16719
13/07/2020,16801
14/07/2020,16945
15/07/2020,17061
16/07/2020,17177
17/07/2020,17344
18/07/2020,17445
19/07/2020,17502
20/07/2020,17658
21/07/2020,17844
22/07/2020,17944
23/07/2020,18094
24/07/2020,18241
25/07/2020,18374
26/07/2020,18483
27/07/2020,18613
28/07/2020,18752
29/07/2020,19063
30/07/2020,19273
31/07/2020,19547
1/08/2020,19771
2/08/2020,20086
3/08/2020,20332
4/08/2020,20750
5/08/2020,21009
6/08/2020,21390
7/08/2020,21750
8/08/2020,22214
9/08/2020,22592
10/08/2020,22972
11/08/2020,23310
12/08/2020,23948
13/08/2020,24432
14/08/2020,24957
15/08/2020,25551
16/08/2020,26019
17/08/2020,26660
18/08/2020,27241
19/08/2020,28257
20/08/2020,28938
21/08/2020,29645
22/08/2020,30483
23/08/2020,31117
24/08/2020,31935
25/08/2020,32678
26/08/2020,33533
27/08/2020,34418
28/08/2020,35529
29/08/2020,36456
30/08/2020,37340
31/08/2020,38561
1/09/2020,39460
2/09/2020,40529
3/09/2020,41649
4/09/2020,42877
5/09/2020,44236
6/09/2020,45277
7/09/2020,46257
8/09/2020,47236
9/09/2020,48138
31/12/2019,0
1/01/2020,0
2/01/2020,0
3/01/2020,0
4/01/2020,0
5/01/2020,0
6/01/2020,0
7/01/2020,0
8/01/2020,0
9/01/2020,0
10/01/2020,0
11/01/2020,0
12/01/2020,0
13/01/2020,0
14/01/2020,0
15/01/2020,0
16/01/2020,0
17/01/2020,0
18/01/2020,0
19/01/2020,0
20/01/2020,0
21/01/2020,0
22/01/2020,0
23/01/2020,0
24/01/2020,0
25/01/2020,0
26/01/2020,0
27/01/2020,0
28/01/2020,0
29/01/2020,0
30/01/2020,0
31/01/2020,0
1/02/2020,0
2/02/2020,0
3/02/2020,0
4/02/2020,0
5/02/2020,0
6/02/2020,0
7/02/2020,0
8/02/2020,0
9/02/2020,0
10/02/2020,0
11/02/2020,0
12/02/2020,0
13/02/2020,0
14/02/2020,0
15/02/2020,0
16/02/2020,0
17/02/2020,0
18/02/2020,0
19/02/2020,0
20/02/2020,0
21/02/2020,0
22/02/2020,0
23/02/2020,0
24/02/2020,0
25/02/2020,0
26/02/2020,0
27/02/2020,0
28/02/2020,1
29/02/2020,2
1/03/2020,7
2/03/2020,13
3/03/2020,18
4/03/2020,28
5/03/2020,38
6/03/2020,82
7/03/2020,128
8/03/2020,188
9/03/2020,265
10/03/2020,321
11/03/2020,382
12/03/2020,503
13/03/2020,614
14/03/2020,804
15/03/2020,959
16/03/2020,1135
17/03/2020,1413
18/03/2020,1705
19/03/2020,2051
20/03/2020,2460
21/03/2020,2994
22/03/2020,3631
23/03/2020,4204
24/03/2020,4749
25/03/2020,5560
26/03/2020,6412
27/03/2020,7431
28/03/2020,8603
29/03/2020,9762
30/03/2020,10866
31/03/2020,11750
1/04/2020,12595
2/04/2020,13614
3/04/2020,14697
4/04/2020,15723
5/04/2020,16627
6/04/2020,17851
7/04/2020,18803
8/04/2020,19580
9/04/2020,20549
10/04/2020,21762
11/04/2020,23097
12/04/2020,24413
13/04/2020,25587
14/04/2020,26551
15/04/2020,27419
16/04/2020,28153
17/04/2020,29214
18/04/2020,30449
19/04/2020,31589
20/04/2020,32655
21/04/2020,33405
22/04/2020,34134
23/04/2020,34842
24/04/2020,35729
25/04/2020,36535
26/04/2020,37190
27/04/2020,37845
28/04/2020,38245
29/04/2020,38416
30/04/2020,38802
1/05/2020,39316
2/05/2020,39791
3/05/2020,40236
4/05/2020,40571
5/05/2020,40770
6/05/2020,41087
7/05/2020,41319
8/05/2020,41774
9/05/2020,42093
10/05/2020,42382
11/05/2020,42627
12/05/2020,42788
13/05/2020,42984
14/05/2020,43211
15/05/2020,43481
16/05/2020,43681
17/05/2020,43870
18/05/2020,43995
19/05/2020,44141
20/05/2020,44249
21/05/2020,44447
22/05/2020,44700
23/05/2020,44888
24/05/2020,45064
25/05/2020,45236
26/05/2020,45445
27/05/2020,45578
28/05/2020,45768
29/05/2020,45950
30/05/2020,46126
31/05/2020,46257
1/06/2020,46442
2/06/2020,46545
3/06/2020,46647
4/06/2020,46733
5/06/2020,46942
6/06/2020,47152
7/06/2020,47335
8/06/2020,47574
9/06/2020,47739
10/06/2020,47903
11/06/2020,48087
12/06/2020,48251
13/06/2020,48461
14/06/2020,48640
15/06/2020,48783
16/06/2020,48948
17/06/2020,49087
18/06/2020,49204
19/06/2020,49319
20/06/2020,49426
21/06/2020,49502
22/06/2020,49593
23/06/2020,49658
24/06/2020,49722
25/06/2020,49804
26/06/2020,49914
27/06/2020,50005
28/06/2020,50074
29/06/2020,50147
30/06/2020,50223
1/07/2020,50273
2/07/2020,50335
3/07/2020,50412
4/07/2020,50487
5/07/2020,50548
6/07/2020,50621
7/07/2020,50657
8/07/2020,50694
9/07/2020,50746
10/07/2020,50798
11/07/2020,50840
12/07/2020,50921
13/07/2020,51022
14/07/2020,51093
15/07/2020,51146
16/07/2020,51252
17/07/2020,51351
18/07/2020,51454
19/07/2020,51581
20/07/2020,51725
21/07/2020,51910
22/07/2020,52073
23/07/2020,52241
24/07/2020,52404
25/07/2020,52595
26/07/2020,52732
27/07/2020,52946
28/07/2020,53151
29/07/2020,53374
30/07/2020,53621
31/07/2020,53963
1/08/2020,54301
2/08/2020,54732
3/08/2020,55043
4/08/2020,55415
5/08/2020,55955
6/08/2020,56381
7/08/2020,56982
8/08/2020,57501
9/08/2020,57987
10/08/2020,58564
11/08/2020,59139
12/08/2020,59918
13/08/2020,60572
14/08/2020,61149
15/08/2020,61785
16/08/2020,62437
17/08/2020,62943
18/08/2020,63424
19/08/2020,63911
20/08/2020,64463
21/08/2020,64992
22/08/2020,65526
23/08/2020,66034
24/08/2020,66490
25/08/2020,67062
26/08/2020,67476
27/08/2020,68046
28/08/2020,68556
29/08/2020,69063
30/08/2020,69563
31/08/2020,70071
1/09/2020,70596
2/09/2020,71057
3/09/2020,71971
4/09/2020,72392
5/09/2020,73136
6/09/2020,73790
7/09/2020,74715
8/09/2020,75512
9/09/2020,76475
21/03/2020,2
22/03/2020,4
23/03/2020,5
24/03/2020,7
25/03/2020,9
26/03/2020,14
27/03/2020,15
28/03/2020,15
29/03/2020,15
30/03/2020,15
31/03/2020,16
1/04/2020,16
2/04/2020,16
3/04/2020,16
4/04/2020,18
5/04/2020,18
6/04/2020,18
7/04/2020,18
8/04/2020,18
9/04/2020,18
10/04/2020,18
11/04/2020,18
12/04/2020,18
13/04/2020,18
14/04/2020,18
15/04/2020,18
16/04/2020,18
17/04/2020,18
18/04/2020,18
19/04/2020,18
20/04/2020,18
21/04/2020,18
22/04/2020,18
23/04/2020,18
24/04/2020,18
25/04/2020,18
26/04/2020,18
27/04/2020,18
28/04/2020,18
29/04/2020,18
30/04/2020,18
1/05/2020,18
2/05/2020,18
3/05/2020,18
4/05/2020,18
5/05/2020,18
6/05/2020,18
7/05/2020,18
8/05/2020,18
9/05/2020,18
10/05/2020,18
11/05/2020,18
12/05/2020,18
13/05/2020,18
14/05/2020,18
15/05/2020,18
16/05/2020,18
17/05/2020,18
18/05/2020,18
19/05/2020,18
20/05/2020,18
21/05/2020,18
22/05/2020,18
23/05/2020,18
24/05/2020,18
25/05/2020,18
26/05/2020,18
27/05/2020,18
28/05/2020,18
29/05/2020,19
30/05/2020,19
31/05/2020,19
1/06/2020,19
2/06/2020,20
3/06/2020,20
4/06/2020,20
5/06/2020,20
6/06/2020,20
7/06/2020,20
8/06/2020,20
9/06/2020,20
10/06/2020,21
11/06/2020,21
12/06/2020,21
13/06/2020,21
14/06/2020,21
15/06/2020,21
16/06/2020,21
17/06/2020,21
18/06/2020,21
19/06/2020,21
20/06/2020,21
21/06/2020,21
22/06/2020,21
23/06/2020,21
24/06/2020,21
25/06/2020,21
26/06/2020,21
27/06/2020,21
28/06/2020,21
29/06/2020,21
30/06/2020,21
1/07/2020,21
2/07/2020,21
3/07/2020,21
4/07/2020,21
5/07/2020,21
6/07/2020,21
7/07/2020,21
8/07/2020,21
9/07/2020,21
10/07/2020,21
11/07/2020,21
12/07/2020,21
13/07/2020,21
14/07/2020,21
15/07/2020,22
16/07/2020,22
17/07/2020,22
18/07/2020,22
19/07/2020,22
20/07/2020,22
21/07/2020,22
22/07/2020,22
23/07/2020,22
24/07/2020,22
25/07/2020,22
26/07/2020,22
27/07/2020,22
28/07/2020,22
29/07/2020,22
30/07/2020,22
31/07/2020,22
1/08/2020,22
2/08/2020,22
3/08/2020,22
4/08/2020,22
5/08/2020,22
6/08/2020,22
7/08/2020,22
8/08/2020,23
9/08/2020,23
10/08/2020,23
11/08/2020,23
12/08/2020,23
13/08/2020,23
14/08/2020,23
15/08/2020,23
16/08/2020,23
17/08/2020,23
18/08/2020,23
19/08/2020,23
20/08/2020,23
21/08/2020,23
22/08/2020,23
23/08/2020,23
24/08/2020,23
25/08/2020,23
26/08/2020,23
27/08/2020,23
28/08/2020,23
29/08/2020,23
30/08/2020,23
31/08/2020,23
1/09/2020,23
2/09/2020,23
3/09/2020,23
4/09/2020,26
5/09/2020,26
6/09/2020,26
7/09/2020,26
8/09/2020,26
9/09/2020,26
31/12/2019,0
1/01/2020,0
2/01/2020,0
3/01/2020,0
4/01/2020,0
5/01/2020,0
6/01/2020,0
7/01/2020,0
8/01/2020,0
9/01/2020,0
10/01/2020,0
11/01/2020,0
12/01/2020,0
13/01/2020,0
14/01/2020,0
15/01/2020,0
16/01/2020,0
17/01/2020,0
18/01/2020,0
19/01/2020,0
20/01/2020,0
21/01/2020,0
22/01/2020,0
23/01/2020,0
24/01/2020,0
25/01/2020,0
26/01/2020,0
27/01/2020,0
28/01/2020,0
29/01/2020,0
30/01/2020,0
31/01/2020,0
1/02/2020,0
2/02/2020,0
3/02/2020,0
4/02/2020,0
5/02/2020,0
6/02/2020,0
7/02/2020,0
8/02/2020,0
9/02/2020,0
10/02/2020,0
11/02/2020,0
12/02/2020,0
13/02/2020,0
14/02/2020,0
15/02/2020,0
16/02/2020,0
17/02/2020,0
18/02/2020,0
19/02/2020,0
20/02/2020,0
21/02/2020,0
22/02/2020,0
23/02/2020,0
24/02/2020,0
25/02/2020,0
26/02/2020,0
27/02/2020,0
28/02/2020,1
29/02/2020,1
1/03/2020,1
2/03/2020,1
3/03/2020,
4/03/2020,2
5/03/2020,3
6/03/2020,4
7/03/2020,5
8/03/2020,
9/03/2020,
10/03/2020,
11/03/2020,
12/03/2020,
13/03/2020,
14/03/2020,6
15/03/2020,8
16/03/2020,
17/03/2020,
18/03/2020,20
19/03/2020,28
20/03/2020,39
21/03/2020,53
22/03/2020,66
23/03/2020,102
24/03/2020,142
25/03/2020,189
26/03/2020,262
27/03/2020,338
28/03/2020,416
29/03/2020,476
30/03/2020,552
31/03/2020,647
1/04/2020,647
2/04/2020,723
3/04/2020,772
4/04/2020,824
5/04/2020,872
6/04/2020,911
7/04/2020,943
8/04/2020,969
9/04/2020,992
10/04/2020,1015
11/04/2020,1035
12/04/2020,1049
13/04/2020,1064
14/04/2020,1072
15/04/2020,1078
16/04/2020,1084
17/04/2020,1086
18/04/2020,1094
19/04/2020,1098
20/04/2020,1105
21/04/2020,1107
22/04/2020,1112
23/04/2020,1112
24/04/2020,1114
25/04/2020,1117
26/04/2020,1121
27/04/2020,1122
28/04/2020,1124
29/04/2020,1126
30/04/2020,1129
1/05/2020,1132
2/05/2020,1134
3/05/2020,1136
4/05/2020,1137
5/05/2020,1137
6/05/2020,1138
7/05/2020,1139
8/05/2020,1141
9/05/2020,1142
10/05/2020,1144
11/05/2020,1147
12/05/2020,1147
13/05/2020,1147
14/05/2020,1147
15/05/2020,1148
16/05/2020,1148
17/05/2020,1149
18/05/2020,1149
19/05/2020,1153
20/05/2020,1153
21/05/2020,1153
22/05/2020,1154
23/05/2020,1154
24/05/2020,1154
25/05/2020,1154
26/05/2020,1154
27/05/2020,1154
28/05/2020,1154
29/05/2020,1154
30/05/2020,1154
31/05/2020,1154
1/06/2020,1154
2/06/2020,1154
3/06/2020,1154
4/06/2020,1154
5/06/2020,1154
6/06/2020,1154
7/06/2020,1154
8/06/2020,1154
9/06/2020,1154
10/06/2020,1154
11/06/2020,1154
12/06/2020,1154
13/06/2020,1154
14/06/2020,1154
15/06/2020,1154
16/06/2020,1156
17/06/2020,1156
18/06/2020,1157
19/06/2020,1157
20/06/2020,1159
21/06/2020,1161
22/06/2020,1163
23/06/2020,1165
24/06/2020,1166
25/06/2020,1169
26/06/2020,1170
27/06/2020,1172
28/06/2020,1176
29/06/2020,1178
30/06/2020,1178
1/07/2020,1178
2/07/2020,1180
3/07/2020,1180
4/07/2020,1180
5/07/2020,1183
6/07/2020,1183
7/07/2020,1186
8/07/2020,1187
9/07/2020,1190
10/07/2020,1192
11/07/2020,1193
12/07/2020,1194
13/07/2020,1194
14/07/2020,1195
15/07/2020,1197
16/07/2020,1198
17/07/2020,1199
18/07/2020,1200
19/07/2020,1203
20/07/2020,1204
21/07/2020,1205
22/07/2020,1205
23/07/2020,1205
24/07/2020,1206
25/07/2020,1206
26/07/2020,1206
27/07/2020,1206
28/07/2020,1207
29/07/2020,1209
30/07/2020,1210
31/07/2020,1210
1/08/2020,1212
2/08/2020,1215
3/08/2020,1217
4/08/2020,1217
5/08/2020,1219
6/08/2020,1219
7/08/2020,1219
8/08/2020,1219
9/08/2020,1219
10/08/2020,1219
11/08/2020,1220
12/08/2020,1220
13/08/2020,1238
14/08/2020,1251
15/08/2020,1258
16/08/2020,1271
17/08/2020,1280
18/08/2020,1293
19/08/2020,1299
20/08/2020,1304
21/08/2020,1315
22/08/2020,1321
23/08/2020,1324
24/08/2020,1332
25/08/2020,1339
26/08/2020,1344
27/08/2020,1351
28/08/2020,1363
29/08/2020,1376
30/08/2020,1378
31/08/2020,1387
1/09/2020,1401
2/09/2020,1406
3/09/2020,1408
4/09/2020,1413
5/09/2020,1413
6/09/2020,1421
7/09/2020,1425
8/09/2020,1431
9/09/2020,1437
19/03/2020,1
20/03/2020,1
21/03/2020,2
22/03/2020,2
23/03/2020,2
24/03/2020,2
25/03/2020,2
26/03/2020,2
27/03/2020,2
28/03/2020,2
29/03/2020,4
30/03/2020,4
31/03/2020,4
1/04/2020,4
2/04/2020,5
3/04/2020,5
4/04/2020,5
5/04/2020,5
6/04/2020,5
7/04/2020,6
8/04/2020,6
9/04/2020,6
10/04/2020,6
11/04/2020,7
12/04/2020,7
13/04/2020,9
14/04/2020,9
15/04/2020,9
16/04/2020,9
17/04/2020,9
18/04/2020,9
19/04/2020,9
20/04/2020,9
21/04/2020,9
22/04/2020,10
23/04/2020,10
24/04/2020,10
25/04/2020,11
26/04/2020,12
27/04/2020,13
28/04/2020,13
29/04/2020,13
30/04/2020,14
1/05/2020,14
2/05/2020,14
3/05/2020,14
4/05/2020,14
5/05/2020,15
6/05/2020,16
7/05/2020,16
8/05/2020,16
9/05/2020,16
10/05/2020,16
11/05/2020,16
12/05/2020,16
13/05/2020,25
14/05/2020,25
15/05/2020,25
16/05/2020,25
17/05/2020,25
18/05/2020,25
19/05/2020,25
20/05/2020,25
21/05/2020,25
22/05/2020,25
23/05/2020,279
24/05/2020,279
25/05/2020,279
26/05/2020,279
27/05/2020,759
28/05/2020,759
29/05/2020,759
30/05/2020,759
31/05/2020,759
1/06/2020,759
2/06/2020,759
3/06/2020,1118
4/06/2020,1118
5/06/2020,1118
6/06/2020,1118
7/06/2020,1309
8/06/2020,1309
9/06/2020,1309
10/06/2020,1309
11/06/2020,1464
12/06/2020,1464
13/06/2020,1655
14/06/2020,1655
15/06/2020,1655
16/06/2020,1655
17/06/2020,1823
18/06/2020,2014
19/06/2020,2014
20/06/2020,2014
21/06/2020,2014
22/06/2020,2014
23/06/2020,2014
24/06/2020,2170
25/06/2020,2170
26/06/2020,2170
27/06/2020,2170
28/06/2020,2170
29/06/2020,2170
30/06/2020,2170
1/07/2020,2519
2/07/2020,2519
3/07/2020,2519
4/07/2020,2519
5/07/2020,2519
6/07/2020,2519
7/07/2020,2519
8/07/2020,2846
9/07/2020,2846
10/07/2020,2846
11/07/2020,2846
12/07/2020,2846
13/07/2020,2846
14/07/2020,2846
15/07/2020,3147
16/07/2020,3147
17/07/2020,3147
18/07/2020,3147
19/07/2020,3147
20/07/2020,3147
21/07/2020,3147
22/07/2020,3439
23/07/2020,3439
24/07/2020,3439
25/07/2020,3439
26/07/2020,3439
27/07/2020,3439
28/07/2020,3439
29/07/2020,3672
30/07/2020,3672
31/07/2020,3672
1/08/2020,3672
2/08/2020,3672
3/08/2020,3672
4/08/2020,3672
5/08/2020,3902
6/08/2020,3902
7/08/2020,3902
8/08/2020,3902
9/08/2020,3902
10/08/2020,3902
11/08/2020,3902
12/08/2020,4115
13/08/2020,4115
14/08/2020,4115
15/08/2020,4115
16/08/2020,4115
17/08/2020,4115
18/08/2020,4115
19/08/2020,4311
20/08/2020,4311
21/08/2020,4311
22/08/2020,4311
23/08/2020,4311
24/08/2020,4311
25/08/2020,4311
26/08/2020,4494
27/08/2020,4494
28/08/2020,4494
29/08/2020,4494
30/08/2020,4494
31/08/2020,4494
1/09/2020,4494
